DistrictName,Name,AUN,Schl,DataElement,DisplayValue
William Penn School District,Ardmore Avenue Sch,125239652,1887,Percent  Advanced  Mathematics/Algebra 1  (All Student),5.0
William Penn School District,Ardmore Avenue Sch,125239652,1887,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
William Penn School District,Bell Avenue School,125239652,7385,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
William Penn School District,Bell Avenue School,125239652,7385,Percent  Advanced  Mathematics/Algebra 1  (All Student),0.6
William Penn School District,Bell Avenue School,125239652,7385,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),0.6
William Penn School District,Bell Avenue School,125239652,7385,Percent  Advanced  Mathematics/Algebra 1  (Black),0.6
William Penn School District,Colwyn El Sch,125239652,1856,Percent  Advanced  Mathematics/Algebra 1  (Black),1.3
William Penn School District,Colwyn El Sch,125239652,1856,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),1.4
William Penn School District,Colwyn El Sch,125239652,1856,Percent  Advanced  Mathematics/Algebra 1  (All Student),1.2
William Penn School District,East Lansdowne El Sch,125239652,1890,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),4.3
William Penn School District,East Lansdowne El Sch,125239652,1890,Percent  Advanced  Mathematics/Algebra 1  (All Student),3.6
William Penn School District,East Lansdowne El Sch,125239652,1890,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),2.7
William Penn School District,East Lansdowne El Sch,125239652,1890,Percent  Advanced  Mathematics/Algebra 1  (Black),1.2
William Penn School District,Park Lane El Sch,125239652,7020,Percent  Advanced  Mathematics/Algebra 1  (Black),0.5
William Penn School District,Park Lane El Sch,125239652,7020,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),1.1
William Penn School District,Park Lane El Sch,125239652,7020,Percent  Advanced  Mathematics/Algebra 1  (All Student),0.9
William Penn School District,Park Lane El Sch,125239652,7020,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
William Penn School District,Penn Wood HS,125239652,8231,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
William Penn School District,Penn Wood HS,125239652,8231,Percent  Advanced  Mathematics/Algebra 1  (All Student),11.0
William Penn School District,Penn Wood HS,125239652,8231,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),8.9
William Penn School District,Penn Wood HS,125239652,8231,Percent  Advanced  Mathematics/Algebra 1  (Black),9.0
William Penn School District,Penn Wood MS,125239652,7918,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),0.0
William Penn School District,Penn Wood MS,125239652,7918,Percent  Advanced  Mathematics/Algebra 1  (Black),1.7
William Penn School District,Penn Wood MS,125239652,7918,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),1.3
William Penn School District,Penn Wood MS,125239652,7918,Percent  Advanced  Mathematics/Algebra 1  (English Learner),1.9
William Penn School District,Penn Wood MS,125239652,7918,Percent  Advanced  Mathematics/Algebra 1  (All Student),1.7
William Penn School District,Penn Wood MS,125239652,7918,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),2.3
William Penn School District,W B Evans Magnet Sch,125239652,1974,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
William Penn School District,W B Evans Magnet Sch,125239652,1974,Percent  Advanced  Mathematics/Algebra 1  (All Student),2.5
William Penn School District,W B Evans Magnet Sch,125239652,1974,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),2.4
William Penn School District,W B Evans Magnet Sch,125239652,1974,Percent  Advanced  Mathematics/Algebra 1  (Black),2.1
William Penn School District,Walnut Street El Sch,125239652,8018,Percent  Advanced  Mathematics/Algebra 1  (Black),1.0
William Penn School District,Walnut Street El Sch,125239652,8018,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),1.0
William Penn School District,Walnut Street El Sch,125239652,8018,Percent  Advanced  Mathematics/Algebra 1  (All Student),0.9
William Penn School District,Walnut Street El Sch,125239652,8018,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Williams Valley School District,Williams Valley El Sch,129548803,7357,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.3
Williams Valley School District,Williams Valley El Sch,129548803,7357,Percent  Advanced  Mathematics/Algebra 1  (All Student),7.3
Williams Valley School District,Williams Valley El Sch,129548803,7357,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),3.4
Williams Valley School District,Williams Valley El Sch,129548803,7357,Percent  Advanced  Mathematics/Algebra 1  (White),7.6
Williams Valley School District,Williams Valley JSHS,129548803,3914,Percent  Advanced  Mathematics/Algebra 1  (White),5.5
Williams Valley School District,Williams Valley JSHS,129548803,3914,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),2.9
Williams Valley School District,Williams Valley JSHS,129548803,3914,Percent  Advanced  Mathematics/Algebra 1  (All Student),4.9
Williams Valley School District,Williams Valley JSHS,129548803,3914,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Williamsburg Community School District,Williamsburg Community El Sch,108079004,950,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),12.5
Williamsburg Community School District,Williamsburg Community El Sch,108079004,950,Percent  Advanced  Mathematics/Algebra 1  (All Student),17.5
Williamsburg Community School District,Williamsburg Community El Sch,108079004,950,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),14.7
Williamsburg Community School District,Williamsburg Community El Sch,108079004,950,Percent  Advanced  Mathematics/Algebra 1  (White),17.9
Williamsburg Community School District,Williamsburg Community JSHS,108079004,951,Percent  Advanced  Mathematics/Algebra 1  (White),9.4
Williamsburg Community School District,Williamsburg Community JSHS,108079004,951,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),6.8
Williamsburg Community School District,Williamsburg Community JSHS,108079004,951,Percent  Advanced  Mathematics/Algebra 1  (All Student),9.2
Williamsburg Community School District,Williamsburg Community JSHS,108079004,951,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Williamsport Area School District,Cochran Primary Sch,117417202,3057,Percent  Advanced  Mathematics/Algebra 1  (All Student),33.6
Williamsport Area School District,Cochran Primary Sch,117417202,3057,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),21.8
Williamsport Area School District,Cochran Primary Sch,117417202,3057,Percent  Advanced  Mathematics/Algebra 1  (Black),9.5
Williamsport Area School District,Cochran Primary Sch,117417202,3057,Percent  Advanced  Mathematics/Algebra 1  (White),45.8
Williamsport Area School District,Cochran Primary Sch,117417202,3057,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),30.4
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),9.4
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),0.0
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (White),19.7
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (Black),2.8
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),7.0
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (All Student),12.0
Williamsport Area School District,Curtin Intrmd Sch,117417202,3073,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.3
Williamsport Area School District,Hepburn-Lycoming Primary Sch,117417202,6367,Percent  Advanced  Mathematics/Algebra 1  (All Student),51.3
Williamsport Area School District,Hepburn-Lycoming Primary Sch,117417202,6367,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),42.9
Williamsport Area School District,Hepburn-Lycoming Primary Sch,117417202,6367,Percent  Advanced  Mathematics/Algebra 1  (White),51.5
Williamsport Area School District,Jackson Primary Sch,117417202,3058,Percent  Advanced  Mathematics/Algebra 1  (White),32.9
Williamsport Area School District,Jackson Primary Sch,117417202,3058,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),20.3
Williamsport Area School District,Jackson Primary Sch,117417202,3058,Percent  Advanced  Mathematics/Algebra 1  (All Student),26.9
Williamsport Area School District,Lycoming Valley Intrmd Sch,117417202,6861,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.8
Williamsport Area School District,Lycoming Valley Intrmd Sch,117417202,6861,Percent  Advanced  Mathematics/Algebra 1  (All Student),14.4
Williamsport Area School District,Lycoming Valley Intrmd Sch,117417202,6861,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),8.1
Williamsport Area School District,Lycoming Valley Intrmd Sch,117417202,6861,Percent  Advanced  Mathematics/Algebra 1  (Black),2.6
Williamsport Area School District,Lycoming Valley Intrmd Sch,117417202,6861,Percent  Advanced  Mathematics/Algebra 1  (White),16.8
Williamsport Area School District,Lycoming Valley Intrmd Sch,117417202,6861,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),8.9
Williamsport Area School District,Stevens Primary Sch,117417202,7061,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),33.3
Williamsport Area School District,Stevens Primary Sch,117417202,7061,Percent  Advanced  Mathematics/Algebra 1  (White),38.1
Williamsport Area School District,Stevens Primary Sch,117417202,7061,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),20.7
Williamsport Area School District,Stevens Primary Sch,117417202,7061,Percent  Advanced  Mathematics/Algebra 1  (All Student),25.4
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (All Student),15.6
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),5.3
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),8.1
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (Black),6.0
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),11.1
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),9.1
Williamsport Area School District,Williamsport Area MS,117417202,8273,Percent  Advanced  Mathematics/Algebra 1  (White),19.5
Williamsport Area School District,Williamsport Area SHS,117417202,6368,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),25.0
Williamsport Area School District,Williamsport Area SHS,117417202,6368,Percent  Advanced  Mathematics/Algebra 1  (White),33.3
Williamsport Area School District,Williamsport Area SHS,117417202,6368,Percent  Advanced  Mathematics/Algebra 1  (Black),20.0
Williamsport Area School District,Williamsport Area SHS,117417202,6368,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),21.7
Williamsport Area School District,Williamsport Area SHS,117417202,6368,Percent  Advanced  Mathematics/Algebra 1  (All Student),30.1
Williamsport Area School District,Williamsport Area SHS,117417202,6368,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),1.8
Wilmington Area School District,Wilmington Area El Sch,104378003,6963,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.3
Wilmington Area School District,Wilmington Area El Sch,104378003,6963,Percent  Advanced  Mathematics/Algebra 1  (All Student),21.1
Wilmington Area School District,Wilmington Area El Sch,104378003,6963,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),3.4
Wilmington Area School District,Wilmington Area El Sch,104378003,6963,Percent  Advanced  Mathematics/Algebra 1  (White),21.0
Wilmington Area School District,Wilmington Area HS,104378003,2721,Percent  Advanced  Mathematics/Algebra 1  (White),18.8
Wilmington Area School District,Wilmington Area HS,104378003,2721,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),17.2
Wilmington Area School District,Wilmington Area HS,104378003,2721,Percent  Advanced  Mathematics/Algebra 1  (All Student),18.3
Wilmington Area School District,Wilmington Area MS,104378003,7352,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),4.8
Wilmington Area School District,Wilmington Area MS,104378003,7352,Percent  Advanced  Mathematics/Algebra 1  (All Student),13.3
Wilmington Area School District,Wilmington Area MS,104378003,7352,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),5.1
Wilmington Area School District,Wilmington Area MS,104378003,7352,Percent  Advanced  Mathematics/Algebra 1  (White),14.0
Wilson Area School District,Avona El Sch,120488603,3516,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),13.0
Wilson Area School District,Avona El Sch,120488603,3516,Percent  Advanced  Mathematics/Algebra 1  (White),48.6
Wilson Area School District,Avona El Sch,120488603,3516,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),24.0
Wilson Area School District,Avona El Sch,120488603,3516,Percent  Advanced  Mathematics/Algebra 1  (All Student),31.1
Wilson Area School District,Williams Township El Sch,120488603,3520,Percent  Advanced  Mathematics/Algebra 1  (All Student),46.2
Wilson Area School District,Williams Township El Sch,120488603,3520,Percent  Advanced  Mathematics/Algebra 1  (White),45.9
Wilson Area School District,Wilson Area HS,120488603,3522,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),0.0
Wilson Area School District,Wilson Area HS,120488603,3522,Percent  Advanced  Mathematics/Algebra 1  (White),21.4
Wilson Area School District,Wilson Area HS,120488603,3522,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),3.1
Wilson Area School District,Wilson Area HS,120488603,3522,Percent  Advanced  Mathematics/Algebra 1  (All Student),13.8
Wilson Area School District,Wilson Area HS,120488603,3522,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),0.0
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (Students with Disabilities),3.6
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (All Student),21.0
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (English Learner),13.6
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (Ecomically Disadvantaged),13.2
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (Black),9.2
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (White),22.8
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (Hispanic),16.3
Wilson Area School District,Wilson Area Intermediate Sch,120488603,6785,Percent  Advanced  Mathematics/Algebra 1  (2 or More Races),21.8
